GVKEY,LINKPRIM,LIID,LINKTYPE,LPERMNO,LPERMCO,LINKDT,LINKENDDT,iid,datadate,tic,cusip,conm,ajexdi,cshoc,prccd,trfd,exchg,ccmbegdt
001690,P,01,LU,14593,7,19801212,E,01,19880531,AAPL,037833100,APPLE INC,112.00000000,,41.50000000,1.00901026,14,19870601
001690,P,01,LU,14593,7,19801212,E,01,19880601,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880602,AAPL,037833100,APPLE INC,112.00000000,,41.75000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880603,AAPL,037833100,APPLE INC,112.00000000,,43.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880606,AAPL,037833100,APPLE INC,112.00000000,,44.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880607,AAPL,037833100,APPLE INC,112.00000000,,44.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880608,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880609,AAPL,037833100,APPLE INC,112.00000000,,43.50000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880610,AAPL,037833100,APPLE INC,112.00000000,,44.50000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880613,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880614,AAPL,037833100,APPLE INC,112.00000000,,45.25000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880615,AAPL,037833100,APPLE INC,112.00000000,,45.75000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880616,AAPL,037833100,APPLE INC,112.00000000,,44.50000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880617,AAPL,037833100,APPLE INC,112.00000000,,44.75000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880620,AAPL,037833100,APPLE INC,112.00000000,,44.12500000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880621,AAPL,037833100,APPLE INC,112.00000000,,44.87500000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880622,AAPL,037833100,APPLE INC,112.00000000,,45.62500000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880623,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880624,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880627,AAPL,037833100,APPLE INC,112.00000000,,44.50000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880628,AAPL,037833100,APPLE INC,112.00000000,,46.25000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880629,AAPL,037833100,APPLE INC,112.00000000,,46.37500000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880630,AAPL,037833100,APPLE INC,112.00000000,,46.25000000,1.00901026,14,19870701
001690,P,01,LU,14593,7,19801212,E,01,19880701,AAPL,037833100,APPLE INC,112.00000000,,46.50000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880705,AAPL,037833100,APPLE INC,112.00000000,,47.25000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880706,AAPL,037833100,APPLE INC,112.00000000,,46.50000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880707,AAPL,037833100,APPLE INC,112.00000000,,45.87500000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880708,AAPL,037833100,APPLE INC,112.00000000,,45.25000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880711,AAPL,037833100,APPLE INC,112.00000000,,45.12500000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880712,AAPL,037833100,APPLE INC,112.00000000,,44.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880713,AAPL,037833100,APPLE INC,112.00000000,,44.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880714,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880715,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880718,AAPL,037833100,APPLE INC,112.00000000,,45.50000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880719,AAPL,037833100,APPLE INC,112.00000000,,44.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880720,AAPL,037833100,APPLE INC,112.00000000,,44.25000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880721,AAPL,037833100,APPLE INC,112.00000000,,43.00000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880722,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880725,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880726,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880727,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880728,AAPL,037833100,APPLE INC,112.00000000,,42.87500000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880729,AAPL,037833100,APPLE INC,112.00000000,,44.37500000,1.00901026,14,19870801
001690,P,01,LU,14593,7,19801212,E,01,19880801,AAPL,037833100,APPLE INC,112.00000000,,45.00000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880802,AAPL,037833100,APPLE INC,112.00000000,,44.62500000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880803,AAPL,037833100,APPLE INC,112.00000000,,44.75000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880804,AAPL,037833100,APPLE INC,112.00000000,,44.62500000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880805,AAPL,037833100,APPLE INC,112.00000000,,44.25000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880808,AAPL,037833100,APPLE INC,112.00000000,,44.00000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880809,AAPL,037833100,APPLE INC,112.00000000,,43.50000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880810,AAPL,037833100,APPLE INC,112.00000000,,41.87500000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880811,AAPL,037833100,APPLE INC,112.00000000,,43.25000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880812,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.00901026,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880815,AAPL,037833100,APPLE INC,112.00000000,,41.25000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880816,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880817,AAPL,037833100,APPLE INC,112.00000000,,42.00000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880818,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880819,AAPL,037833100,APPLE INC,112.00000000,,40.75000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880822,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880823,AAPL,037833100,APPLE INC,112.00000000,,39.50000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880824,AAPL,037833100,APPLE INC,112.00000000,,40.75000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880825,AAPL,037833100,APPLE INC,112.00000000,,40.12500000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880826,AAPL,037833100,APPLE INC,112.00000000,,40.25000000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880829,AAPL,037833100,APPLE INC,112.00000000,,40.87500000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880830,AAPL,037833100,APPLE INC,112.00000000,,40.87500000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880831,AAPL,037833100,APPLE INC,112.00000000,,39.87500000,1.01096713,14,19870901
001690,P,01,LU,14593,7,19801212,E,01,19880901,AAPL,037833100,APPLE INC,112.00000000,,38.87500000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880902,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880906,AAPL,037833100,APPLE INC,112.00000000,,38.87500000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880907,AAPL,037833100,APPLE INC,112.00000000,,38.25000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880908,AAPL,037833100,APPLE INC,112.00000000,,38.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880909,AAPL,037833100,APPLE INC,112.00000000,,40.50000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880912,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880913,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880914,AAPL,037833100,APPLE INC,112.00000000,,42.00000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880915,AAPL,037833100,APPLE INC,112.00000000,,41.62500000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880916,AAPL,037833100,APPLE INC,112.00000000,,42.25000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880919,AAPL,037833100,APPLE INC,112.00000000,,41.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880920,AAPL,037833100,APPLE INC,112.00000000,,41.50000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880921,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880922,AAPL,037833100,APPLE INC,112.00000000,,44.00000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880923,AAPL,037833100,APPLE INC,112.00000000,,43.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880926,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880927,AAPL,037833100,APPLE INC,112.00000000,,43.37500000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880928,AAPL,037833100,APPLE INC,112.00000000,,43.50000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880929,AAPL,037833100,APPLE INC,112.00000000,,44.00000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19880930,AAPL,037833100,APPLE INC,112.00000000,,43.25000000,1.01096713,14,19871001
001690,P,01,LU,14593,7,19801212,E,01,19881003,AAPL,037833100,APPLE INC,112.00000000,,42.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881004,AAPL,037833100,APPLE INC,112.00000000,,41.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881005,AAPL,037833100,APPLE INC,112.00000000,,40.87500000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881006,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881007,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881010,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881011,AAPL,037833100,APPLE INC,112.00000000,,39.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881012,AAPL,037833100,APPLE INC,112.00000000,,38.75000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881013,AAPL,037833100,APPLE INC,112.00000000,,39.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881014,AAPL,037833100,APPLE INC,112.00000000,,38.75000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881017,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881018,AAPL,037833100,APPLE INC,112.00000000,,39.37500000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881019,AAPL,037833100,APPLE INC,112.00000000,,40.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881020,AAPL,037833100,APPLE INC,112.00000000,,41.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881021,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881024,AAPL,037833100,APPLE INC,112.00000000,,40.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881025,AAPL,037833100,APPLE INC,112.00000000,,39.87500000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881026,AAPL,037833100,APPLE INC,112.00000000,,39.25000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881027,AAPL,037833100,APPLE INC,112.00000000,,39.00000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881028,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881031,AAPL,037833100,APPLE INC,112.00000000,,38.62500000,1.01096713,14,19871101
001690,P,01,LU,14593,7,19801212,E,01,19881101,AAPL,037833100,APPLE INC,112.00000000,,38.00000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881102,AAPL,037833100,APPLE INC,112.00000000,,37.25000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881103,AAPL,037833100,APPLE INC,112.00000000,,37.12500000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881104,AAPL,037833100,APPLE INC,112.00000000,,37.75000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881107,AAPL,037833100,APPLE INC,112.00000000,,37.50000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881108,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881109,AAPL,037833100,APPLE INC,112.00000000,,39.25000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881110,AAPL,037833100,APPLE INC,112.00000000,,39.50000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881111,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881114,AAPL,037833100,APPLE INC,112.00000000,,38.87500000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881115,AAPL,037833100,APPLE INC,112.00000000,,39.00000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881116,AAPL,037833100,APPLE INC,112.00000000,,38.00000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881117,AAPL,037833100,APPLE INC,112.00000000,,38.25000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881118,AAPL,037833100,APPLE INC,112.00000000,,38.00000000,1.01096713,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881121,AAPL,037833100,APPLE INC,112.00000000,,36.62500000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881122,AAPL,037833100,APPLE INC,112.00000000,,36.12500000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881123,AAPL,037833100,APPLE INC,112.00000000,,36.87500000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881125,AAPL,037833100,APPLE INC,112.00000000,,36.50000000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881128,AAPL,037833100,APPLE INC,112.00000000,,36.50000000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881129,AAPL,037833100,APPLE INC,112.00000000,,36.75000000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881130,AAPL,037833100,APPLE INC,112.00000000,,37.62500000,1.01372745,14,19871201
001690,P,01,LU,14593,7,19801212,E,01,19881201,AAPL,037833100,APPLE INC,112.00000000,,38.75000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881202,AAPL,037833100,APPLE INC,112.00000000,,39.25000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881205,AAPL,037833100,APPLE INC,112.00000000,,39.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881206,AAPL,037833100,APPLE INC,112.00000000,,39.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881207,AAPL,037833100,APPLE INC,112.00000000,,39.37500000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881208,AAPL,037833100,APPLE INC,112.00000000,,39.12500000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881209,AAPL,037833100,APPLE INC,112.00000000,,39.12500000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881212,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881213,AAPL,037833100,APPLE INC,112.00000000,,38.75000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881214,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881215,AAPL,037833100,APPLE INC,112.00000000,,39.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881216,AAPL,037833100,APPLE INC,112.00000000,,40.12500000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881219,AAPL,037833100,APPLE INC,112.00000000,,40.75000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881220,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881221,AAPL,037833100,APPLE INC,112.00000000,,41.75000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881222,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881223,AAPL,037833100,APPLE INC,112.00000000,,41.12500000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881227,AAPL,037833100,APPLE INC,112.00000000,,40.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881228,AAPL,037833100,APPLE INC,112.00000000,,40.25000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881229,AAPL,037833100,APPLE INC,112.00000000,,40.50000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19881230,AAPL,037833100,APPLE INC,112.00000000,,40.25000000,1.01372745,14,19880101
001690,P,01,LU,14593,7,19801212,E,01,19890103,AAPL,037833100,APPLE INC,112.00000000,,40.37500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890104,AAPL,037833100,APPLE INC,112.00000000,,42.00000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890105,AAPL,037833100,APPLE INC,112.00000000,,42.25000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890106,AAPL,037833100,APPLE INC,112.00000000,,42.62500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890109,AAPL,037833100,APPLE INC,112.00000000,,43.00000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890110,AAPL,037833100,APPLE INC,112.00000000,,42.62500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890111,AAPL,037833100,APPLE INC,112.00000000,,42.12500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890112,AAPL,037833100,APPLE INC,112.00000000,,42.75000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890113,AAPL,037833100,APPLE INC,112.00000000,,43.25000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890116,AAPL,037833100,APPLE INC,112.00000000,,43.75000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890117,AAPL,037833100,APPLE INC,112.00000000,,40.37500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890118,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890119,AAPL,037833100,APPLE INC,112.00000000,,40.50000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890120,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890123,AAPL,037833100,APPLE INC,112.00000000,,41.00000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890124,AAPL,037833100,APPLE INC,112.00000000,,41.62500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890125,AAPL,037833100,APPLE INC,112.00000000,,41.50000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890126,AAPL,037833100,APPLE INC,112.00000000,,41.75000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890127,AAPL,037833100,APPLE INC,112.00000000,,37.62500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890130,AAPL,037833100,APPLE INC,112.00000000,,37.37500000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890131,AAPL,037833100,APPLE INC,112.00000000,,37.75000000,1.01372745,14,19880201
001690,P,01,LU,14593,7,19801212,E,01,19890201,AAPL,037833100,APPLE INC,112.00000000,,39.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890202,AAPL,037833100,APPLE INC,112.00000000,,39.75000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890203,AAPL,037833100,APPLE INC,112.00000000,,39.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890206,AAPL,037833100,APPLE INC,112.00000000,,38.50000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890207,AAPL,037833100,APPLE INC,112.00000000,,39.00000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890208,AAPL,037833100,APPLE INC,112.00000000,,38.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890209,AAPL,037833100,APPLE INC,112.00000000,,38.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890210,AAPL,037833100,APPLE INC,112.00000000,,37.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890213,AAPL,037833100,APPLE INC,112.00000000,,37.00000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890214,AAPL,037833100,APPLE INC,112.00000000,,35.75000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890215,AAPL,037833100,APPLE INC,112.00000000,,36.25000000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890216,AAPL,037833100,APPLE INC,112.00000000,,36.37500000,1.01372745,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890217,AAPL,037833100,APPLE INC,112.00000000,,36.75000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890221,AAPL,037833100,APPLE INC,112.00000000,,37.50000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890222,AAPL,037833100,APPLE INC,112.00000000,,36.75000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890223,AAPL,037833100,APPLE INC,112.00000000,,36.75000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890224,AAPL,037833100,APPLE INC,112.00000000,,36.00000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890227,AAPL,037833100,APPLE INC,112.00000000,,36.50000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890228,AAPL,037833100,APPLE INC,112.00000000,,36.25000000,1.01648589,14,19880301
001690,P,01,LU,14593,7,19801212,E,01,19890301,AAPL,037833100,APPLE INC,112.00000000,,36.00000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890302,AAPL,037833100,APPLE INC,112.00000000,,35.00000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890303,AAPL,037833100,APPLE INC,112.00000000,,34.75000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890306,AAPL,037833100,APPLE INC,112.00000000,,35.50000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890307,AAPL,037833100,APPLE INC,112.00000000,,35.75000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890308,AAPL,037833100,APPLE INC,112.00000000,,35.25000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890309,AAPL,037833100,APPLE INC,112.00000000,,35.75000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890310,AAPL,037833100,APPLE INC,112.00000000,,35.00000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890313,AAPL,037833100,APPLE INC,112.00000000,,35.00000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890314,AAPL,037833100,APPLE INC,112.00000000,,35.25000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890315,AAPL,037833100,APPLE INC,112.00000000,,35.00000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890316,AAPL,037833100,APPLE INC,112.00000000,,35.25000000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890317,AAPL,037833100,APPLE INC,112.00000000,,34.87500000,1.01648589,14,19880401
001690,P,01,LU,14593,7,19801212,E,01,19890320,AAPL,037833100,APPLE INC,112.00000000,,34.87500000,1.01648589,14,19880401
