caldt,prtnam,totret
19310630,6_10,0.149669
19310630,Mrkt,0.139584
19310731,1,-0.062993
19310731,2,-0.074921
19310731,3,-0.066062
19310731,4,-0.064952
19310731,5,-0.073484
19310731,6,-0.093368
19310731,7,-0.071134
19310731,8,-0.055114
19310731,9,-0.083346
19310731,10,-0.033244
19310731,1_2,-0.064865
19310731,3_5,-0.067054
19310731,6_8,-0.079205
19310731,9_10,-0.070868
19310731,1_5,-0.065117
19310731,6_10,-0.078265
19310731,Mrkt,-0.065514
19310831,1,0.006915
19310831,2,-0.002272
19310831,3,0.021376
19310831,4,-0.008523
19310831,5,-0.016912
19310831,6,-0.029285
19310831,7,-0.001932
19310831,8,-0.030360
19310831,9,-0.044098
19310831,10,-0.075001
19310831,1_2,0.005492
19310831,3_5,0.005909
19310831,6_8,-0.021031
19310831,9_10,-0.052083
19310831,1_5,0.005540
19310831,6_10,-0.024545
19310831,Mrkt,0.004632
19310930,1,-0.277450
19310930,2,-0.331470
19310930,3,-0.307143
19310930,4,-0.287405
19310930,5,-0.323909
19310930,6,-0.314765
19310930,7,-0.318227
19310930,8,-0.328939
19310930,9,-0.336097
19310930,10,-0.312715
19310930,1_2,-0.285766
19310930,3_5,-0.304419
19310930,6_8,-0.318488
19310930,9_10,-0.330305
19310930,1_5,-0.287908
19310930,6_10,-0.319795
19310930,Mrkt,-0.288857
19311031,1,0.076511
19311031,2,0.086489
19311031,3,0.101485
19311031,4,0.070881
19311031,5,0.133617
19311031,6,0.076113
19311031,7,0.136545
19311031,8,0.110955
19311031,9,0.095409
19311031,10,0.140173
19311031,1_2,0.077964
19311031,3_5,0.098363
19311031,6_8,0.101798
19311031,9_10,0.106267
19311031,1_5,0.080231
19311031,6_10,0.102296
19311031,Mrkt,0.080837
19311130,1,-0.088333
19311130,2,-0.083143
19311130,3,-0.117710
19311130,4,-0.073420
19311130,5,-0.083536
19311130,6,-0.085934
19311130,7,-0.106465
19311130,8,-0.095186
19311130,9,-0.088919
19311130,10,-0.134081
19311130,1_2,-0.087572
19311130,3_5,-0.099069
19311130,6_8,-0.094372
19311130,9_10,-0.100213
19311130,1_5,-0.088865
19311130,6_10,-0.095021
19311130,Mrkt,-0.089039
19311231,1,-0.128896
19311231,2,-0.141732
19311231,3,-0.147397
19311231,4,-0.138058
19311231,5,-0.162900
19311231,6,-0.197813
19311231,7,-0.190206
19311231,8,-0.223088
19311231,9,-0.251386
19311231,10,-0.254898
19311231,1_2,-0.130801
19311231,3_5,-0.147515
19311231,6_8,-0.200077
19311231,9_10,-0.252235
19311231,1_5,-0.132657
19311231,6_10,-0.205852
19311231,Mrkt,-0.134725
19320130,1,-0.024977
19320130,2,0.002968
19320130,3,0.028726
19320130,4,0.022676
19320130,5,0.059424
19320130,6,0.049515
19320130,7,0.069681
19320130,8,0.160036
19320130,9,0.193653
19320130,10,0.246398
19320130,1_2,-0.020947
19320130,3_5,0.032328
19320130,6_8,0.074820
19320130,9_10,0.206677
19320130,1_5,-0.015339
19320130,6_10,0.088655
19320130,Mrkt,-0.012787
19320229,1,0.065984
19320229,2,0.044971
19320229,3,0.020271
19320229,4,0.035331
19320229,5,-0.014049
19320229,6,0.004708
19320229,7,-0.008087
19320229,8,0.037044
19320229,9,0.002157
19320229,10,-0.022616
19320229,1_2,0.062890
19320229,3_5,0.018422
19320229,6_8,0.006308
19320229,9_10,-0.004162
19320229,1_5,0.057989
19320229,6_10,0.005084
19320229,Mrkt,0.056562
19320331,1,-0.107024
19320331,2,-0.114724
19320331,3,-0.098566
19320331,4,-0.138172
19320331,5,-0.134189
19320331,6,-0.104995
19320331,7,-0.166472
19320331,8,-0.167138
19320331,9,-0.158394
19320331,10,-0.131514
19320331,1_2,-0.108143
19320331,3_5,-0.116042
19320331,6_8,-0.137024
19320331,9_10,-0.151717
19320331,1_5,-0.108983
19320331,6_10,-0.138749
19320331,Mrkt,-0.109741
19320430,1,-0.180382
19320430,2,-0.169398
19320430,3,-0.179499
19320430,4,-0.176969
19320430,5,-0.180473
19320430,6,-0.155095
19320430,7,-0.194383
19320430,8,-0.208973
19320430,9,-0.213259
19320430,10,-0.202411
19320430,1_2,-0.178760
19320430,3_5,-0.178949
19320430,6_8,-0.177512
19320430,9_10,-0.210678
19320430,1_5,-0.178779
19320430,6_10,-0.181189
19320430,Mrkt,-0.178838
19320531,1,-0.196810
19320531,2,-0.201191
19320531,3,-0.250009
19320531,4,-0.258172
19320531,5,-0.251880
19320531,6,-0.229539
19320531,7,-0.206822
19320531,8,-0.227243
19320531,9,-0.147374
19320531,10,-0.058503
19320531,1_2,-0.197463
19320531,3_5,-0.252643
19320531,6_8,-0.222194
19320531,9_10,-0.126319
19320531,1_5,-0.203038
19320531,6_10,-0.211854
19320531,Mrkt,-0.203250
19320630,1,-0.015073
19320630,2,0.003821
19320630,3,0.026362
19320630,4,0.059314
19320630,5,0.045748
19320630,6,0.045962
19320630,7,0.033085
19320630,8,-0.008477
19320630,9,-0.032159
19320630,10,-0.083330
19320630,1_2,-0.012357
19320630,3_5,0.038823
19320630,6_8,0.032619
19320630,9_10,-0.045338
19320630,1_5,-0.007479
19320630,6_10,0.023375
19320630,Mrkt,-0.006742
19320730,1,0.318381
19320730,2,0.407309
19320730,3,0.419477
19320730,4,0.328085
19320730,5,0.451452
19320730,6,0.383217
19320730,7,0.486688
19320730,8,0.554892
19320730,9,0.436639
19320730,10,0.470529
19320730,1_2,0.330941
19320730,3_5,0.398056
19320730,6_8,0.446427
19320730,9_10,0.445663
19320730,1_5,0.337740
19320730,6_10,0.446342
19320730,Mrkt,0.340325
19320831,1,0.319174
19320831,2,0.439052
19320831,3,0.534481
19320831,4,0.520429
19320831,5,0.601314
19320831,6,0.562789
19320831,7,0.741220
19320831,8,0.761581
19320831,9,0.828735
19320831,10,1.194992
19320831,1_2,0.337148
19320831,3_5,0.541955
19320831,6_8,0.658818
19320831,9_10,0.928111
19320831,1_5,0.358803
19320831,6_10,0.688689
19320831,Mrkt,0.367278
19320930,1,-0.022424
19320930,2,-0.023410
19320930,3,-0.062312
19320930,4,-0.040207
19320930,5,-0.091414
19320930,6,-0.050926
19320930,7,-0.095277
19320930,8,-0.116230
19320930,9,-0.124065
19320930,10,-0.154607
19320930,1_2,-0.022584
19320930,3_5,-0.061420
19320930,6_8,-0.079339
19320930,9_10,-0.133451
19320930,1_5,-0.027260
19320930,6_10,-0.086182
19320930,Mrkt,-0.029136
19321031,1,-0.122668
19321031,2,-0.138992
19321031,3,-0.160666
19321031,4,-0.180421
19321031,5,-0.188613
19321031,6,-0.156024
19321031,7,-0.163824
19321031,8,-0.173265
19321031,9,-0.195476
19321031,10,-0.152766
19321031,1_2,-0.125169
19321031,3_5,-0.171151
19321031,6_8,-0.161873
19321031,9_10,-0.183207
19321031,1_5,-0.130341
19321031,6_10,-0.164450
19321031,Mrkt,-0.131279
19321130,1,-0.054816
19321130,2,-0.070781
19321130,3,-0.046778
19321130,4,-0.072431
19321130,5,-0.073658
19321130,6,-0.063447
19321130,7,-0.092452
19321130,8,-0.094414
19321130,9,-0.085873
19321130,10,-0.127158
19321130,1_2,-0.057220
19321130,3_5,-0.058618
19321130,6_8,-0.078567
19321130,9_10,-0.097987
19321130,1_5,-0.057370
19321130,6_10,-0.080894
19321130,Mrkt,-0.057994
19321231,1,0.055101
19321231,2,0.036957
19321231,3,0.012841
19321231,4,0.026798
19321231,5,-0.070001
19321231,6,-0.049439
19321231,7,-0.108007
19321231,8,-0.078951
19321231,9,-0.113367
19321231,10,-0.042971
19321231,1_2,0.052403
19321231,3_5,0.003282
19321231,6_8,-0.073214
19321231,9_10,-0.093649
19321231,1_5,0.047122
19321231,6_10,-0.075643
19321231,Mrkt,0.043919
19330131,1,0.009547
19330131,2,0.019231
19330131,3,0.028336
19330131,4,-0.020406
19330131,5,0.071339
19330131,6,0.057214
19330131,7,0.074404
19330131,8,0.006505
19330131,9,0.037039
19330131,10,0.061005
19330131,1_2,0.010944
19330131,3_5,0.021483
19330131,6_8,0.053376
19330131,9_10,0.043929
19330131,1_5,0.012025
19330131,6_10,0.052279
19330131,Mrkt,0.012906
19330228,1,-0.151175
19330228,2,-0.153216
19330228,3,-0.156095
19330228,4,-0.150573
19330228,5,-0.171449
19330228,6,-0.179450
19330228,7,-0.201794
19330228,8,-0.164086
19330228,9,-0.096816
19330228,10,-0.192558
19330228,1_2,-0.151472
19330228,3_5,-0.157136
19330228,6_8,-0.183948
19330228,9_10,-0.124790
19330228,1_5,-0.152058
19330228,6_10,-0.177133
19330228,Mrkt,-0.152629
19330331,1,0.018629
19330331,2,0.043815
19330331,3,0.092417
19330331,4,0.101669
19330331,5,0.066175
19330331,6,0.076656
19330331,7,0.107848
19330331,8,0.132680
19330331,9,0.113332
19330331,10,0.083821
19330331,1_2,0.022300
19330331,3_5,0.090672
19330331,6_8,0.096455
19330331,9_10,0.105050
19330331,1_5,0.029369
19330331,6_10,0.097505
19330331,Mrkt,0.030880
19330429,1,0.356872
19330429,2,0.430441
19330429,3,0.580200
19330429,4,0.487360
19330429,5,0.513453
19330429,6,0.494243
19330429,7,0.476355
19330429,8,0.519969
19330429,9,0.596471
19330429,10,0.644933
19330429,1_2,0.367804
19330429,3_5,0.543840
19330429,6_8,0.493341
19330429,9_10,0.609901
19330429,1_5,0.386770
19330429,6_10,0.506210
19330429,Mrkt,0.389492
19330531,1,0.169712
19330531,2,0.237599
19330531,3,0.294335
19330531,4,0.473303
19330531,5,0.425465
19330531,6,0.573652
19330531,7,0.743545
19330531,8,0.866343
19330531,9,0.942549
19330531,10,0.970139
19330531,1_2,0.180254
19330531,3_5,0.362581
19330531,6_8,0.680463
19330531,9_10,0.950330
19330531,1_5,0.202137
19330531,6_10,0.712509
19330531,Mrkt,0.214772
19330630,1,0.117013
19330630,2,0.162758
19330630,3,0.135615
19330630,4,0.166906
19330630,5,0.183675
19330630,6,0.176115
19330630,7,0.141941
19330630,8,0.301496
19330630,9,0.252951
19330630,10,0.395543
19330630,1_2,0.124506
19330630,3_5,0.152385
19330630,6_8,0.190866
19330630,9_10,0.293481
19330630,1_5,0.128309
19330630,6_10,0.204749
19330630,Mrkt,0.130979
19330731,1,-0.089778
19330731,2,-0.106382
19330731,3,-0.123965
19330731,4,-0.090294
19330731,5,-0.143564
19330731,6,-0.146912
19330731,7,-0.108528
19330731,8,-0.059592
19330731,9,-0.065718
19330731,10,-0.037984
19330731,1_2,-0.092587
19330731,3_5,-0.117230
19330731,6_8,-0.117159
19330731,9_10,-0.057035
19330731,1_5,-0.095929
19330731,6_10,-0.108537
19330731,Mrkt,-0.096375
19330831,1,0.110322
19330831,2,0.143186
19330831,3,0.174386
19330831,4,0.146863
19330831,5,0.140127
19330831,6,0.114665
19330831,7,0.076469
19330831,8,0.067250
19330831,9,0.050257
19330831,10,0.026850
19330831,1_2,0.115791
19330831,3_5,0.160007
19330831,6_8,0.092166
19330831,9_10,0.042750
19330831,1_5,0.121699
19330831,6_10,0.084653
19330831,Mrkt,0.120407
19330930,1,-0.099455
19330930,2,-0.105148
19330930,3,-0.111813
19330930,4,-0.123594
19330930,5,-0.151306
19330930,6,-0.143982
19330930,7,-0.161539
19330930,8,-0.173443
19330930,9,-0.175097
19330930,10,-0.188823
19330930,1_2,-0.100435
19330930,3_5,-0.122065
19330930,6_8,-0.155757
19330930,9_10,-0.179432
19330930,1_5,-0.103442
19330930,6_10,-0.159228
19330930,Mrkt,-0.105321
19331031,1,-0.077969
19331031,2,-0.079557
19331031,3,-0.102662
19331031,4,-0.115609
19331031,5,-0.115817
19331031,6,-0.122127
19331031,7,-0.135496
19331031,8,-0.115552
19331031,9,-0.123282
19331031,10,-0.079594
19331031,1_2,-0.078239
19331031,3_5,-0.108677
19331031,6_8,-0.125154
19331031,9_10,-0.110396
19331031,1_5,-0.082314
19331031,6_10,-0.123186
19331031,Mrkt,-0.083621
19331129,1,0.108967
19331129,2,0.076449
19331129,3,0.080419
19331129,4,0.090489
19331129,5,0.078699
19331129,6,0.056024
19331129,7,0.063779
19331129,8,0.032945
19331129,9,0.068801
19331129,10,-0.016376
19331129,1_2,0.103457
19331129,3_5,0.083151
19331129,6_8,0.053997
19331129,9_10,0.042847
19331129,1_5,0.100813
19331129,6_10,0.052485
19331129,Mrkt,0.099334
19331230,1,0.014280
19331230,2,0.028343
19331230,3,0.019732
19331230,4,0.041473
19331230,5,0.051534
19331230,6,0.031694
19331230,7,0.010405
19331230,8,0.009021
19331230,9,-0.004133
19331230,10,-0.028877
19331230,1_2,0.016608
19331230,3_5,0.031291
19331230,6_8,0.020457
19331230,9_10,-0.011273
19331230,1_5,0.018499
19331230,6_10,0.016219
19331230,Mrkt,0.018431
19340131,1,0.094325
19340131,2,0.165547
19340131,3,0.161024
19340131,4,0.255306
19340131,5,0.292388
19340131,6,0.278004
19340131,7,0.364014
19340131,8,0.463599
19340131,9,0.466904
19340131,10,0.624597
19340131,1_2,0.106309
19340131,3_5,0.210561
19340131,6_8,0.340276
19340131,9_10,0.509910
19340131,1_5,0.119749
19340131,6_10,0.361642
19340131,Mrkt,0.126692
19340228,1,-0.027783
19340228,2,-0.027187
19340228,3,-0.025057
19340228,4,-0.021439
19340228,5,0.014166
19340228,6,0.015172
19340228,7,0.002234
19340228,8,0.033571
19340228,9,0.047080
19340228,10,0.074006
19340228,1_2,-0.027677
19340228,3_5,-0.017026
19340228,6_8,0.014929
19340228,9_10,0.054918
19340228,1_5,-0.026193
19340228,6_10,0.020489
19340228,Mrkt,-0.024571
19340331,1,-0.003427
19340331,2,0.013363
19340331,3,0.013540
19340331,4,0.015887
19340331,5,-0.005635
19340331,6,0.005408
19340331,7,0.023372
19340331,8,-0.018216
19340331,9,0.001629
19340331,10,-0.015327
19340331,1_2,-0.000443
19340331,3_5,0.010786
19340331,6_8,0.005986
19340331,9_10,-0.003397
19340331,1_5,0.001145
19340331,6_10,0.004637
19340331,Mrkt,0.001272
19340430,1,-0.019706
19340430,2,-0.015790
19340430,3,-0.019838
19340430,4,-0.015688
19340430,5,-0.011471
19340430,6,0.006987
19340430,7,-0.003081
19340430,8,0.003846
19340430,9,0.043484
19340430,10,0.039232
19340430,1_2,-0.019010
19340430,3_5,-0.017122
19340430,6_8,0.003146
19340430,9_10,0.042272
19340430,1_5,-0.018741
19340430,6_10,0.008621
19340430,Mrkt,-0.017756
19340531,1,-0.063315
19340531,2,-0.087617
19340531,3,-0.083725
19340531,4,-0.090630
19340531,5,-0.117141
19340531,6,-0.098500
19340531,7,-0.105876
19340531,8,-0.127229
19340531,9,-0.152677
19340531,10,-0.156544
19340531,1_2,-0.067645
19340531,3_5,-0.091604
19340531,6_8,-0.106738
19340531,9_10,-0.153787
19340531,1_5,-0.071106
19340531,6_10,-0.113491
19340531,Mrkt,-0.072670
19340630,1,0.027234
19340630,2,0.031206
19340630,3,0.036856
19340630,4,0.027386
19340630,5,0.008500
19340630,6,0.013310
19340630,7,-0.002492
19340630,8,-0.034242
19340630,9,-0.003844
19340630,10,-0.061707
19340630,1_2,0.027927
19340630,3_5,0.029156
19340630,6_8,-0.001361
19340630,9_10,-0.020371
19340630,1_5,0.028101
19340630,6_10,-0.003984
19340630,Mrkt,0.026975
19340731,1,-0.087644
19340731,2,-0.139124
19340731,3,-0.154024
19340731,4,-0.165957
19340731,5,-0.186215
19340731,6,-0.198954
19340731,7,-0.230679
19340731,8,-0.239767
19340731,9,-0.251001
19340731,10,-0.213023
19340731,1_2,-0.096609
19340731,3_5,-0.163076
19340731,6_8,-0.217134
19340731,9_10,-0.240373
19340731,1_5,-0.105927
19340731,6_10,-0.220248
19340731,Mrkt,-0.109814
19340831,1,0.049269
19340831,2,0.057363
19340831,3,0.068718
19340831,4,0.081886
19340831,5,0.086459
19340831,6,0.119601
19340831,7,0.091304
19340831,8,0.138871
19340831,9,0.141875
19340831,10,0.057380
19340831,1_2,0.050611
19340831,3_5,0.075631
19340831,6_8,0.114580
19340831,9_10,0.117456
19340831,1_5,0.053903
19340831,6_10,0.114949
19340831,Mrkt,0.055752
19340929,1,0.000185
19340929,2,-0.010447
19340929,3,-0.011052
19340929,4,0.008584
19340929,5,-0.007189
19340929,6,-0.013392
19340929,7,-0.019123
19340929,8,-0.029570
19340929,9,-0.026141
19340929,10,-0.001411
19340929,1_2,-0.001560
19340929,3_5,-0.004494
19340929,6_8,-0.018235
19340929,9_10,-0.019265
19340929,1_5,-0.001949
19340929,6_10,-0.018366
19340929,Mrkt,-0.002467
19341031,1,-0.019704
19341031,2,-0.005896
19341031,3,-0.001234
19341031,4,-0.014786
19341031,5,-0.027150
19341031,6,-0.033493
19341031,7,-0.020007
19341031,8,-0.014856
19341031,9,-0.018433
19341031,10,-0.034204
19341031,1_2,-0.017406
19341031,3_5,-0.009790
19341031,6_8,-0.025658
19341031,9_10,-0.022765
19341031,1_5,-0.016401
19341031,6_10,-0.025287
19341031,Mrkt,-0.016673
19341130,1,0.072420
19341130,2,0.096938
19341130,3,0.111818
19341130,4,0.106478
19341130,5,0.131363
19341130,6,0.136153
19341130,7,0.151084
19341130,8,0.122100
19341130,9,0.153394
19341130,10,0.170562
19341130,1_2,0.076530
19341130,3_5,0.113456
19341130,6_8,0.138465
19341130,9_10,0.157966
19341130,1_5,0.081421
19341130,6_10,0.140977
19341130,Mrkt,0.083233
19341231,1,-0.001512
19341231,2,0.013125
19341231,3,0.011826
19341231,4,0.018517
19341231,5,0.022488
19341231,6,0.031835
19341231,7,0.029500
19341231,8,0.023803
19341231,9,0.025121
19341231,10,0.000533
19341231,1_2,0.000987
19341231,3_5,0.015665
19341231,6_8,0.029563
19341231,9_10,0.018499
19341231,1_5,0.002991
19341231,6_10,0.028114
19341231,Mrkt,0.003798
19350131,1,-0.029154
19350131,2,-0.047220
19350131,3,-0.050817
19350131,4,-0.042161
19350131,5,-0.048935
19350131,6,-0.033964
19350131,7,-0.047718
19350131,8,-0.042703
19350131,9,-0.017940
19350131,10,0.005862
19350131,1_2,-0.032216
19350131,3_5,-0.047904
19350131,6_8,-0.039915
19350131,9_10,-0.011437
19350131,1_5,-0.034398
19350131,6_10,-0.036417
19350131,Mrkt,-0.034465
19350228,1,-0.016029
19350228,2,-0.016381
19350228,3,-0.013739
19350228,4,-0.034347
19350228,5,-0.054939
19350228,6,-0.070330
19350228,7,-0.052652
19350228,8,-0.086827
19350228,9,-0.102943
19350228,10,-0.129153
19350228,1_2,-0.016088
19350228,3_5,-0.026882
19350228,6_8,-0.067977
19350228,9_10,-0.110194
19350228,1_5,-0.017567
19350228,6_10,-0.073294
19350228,Mrkt,-0.019409
19350330,1,-0.029141
19350330,2,-0.048337
19350330,3,-0.051777
19350330,4,-0.053258
19350330,5,-0.059145
19350330,6,-0.085725
19350330,7,-0.082763
19350330,8,-0.108054
19350330,9,-0.136779
19350330,10,-0.120550
19350330,1_2,-0.032343
19350330,3_5,-0.053420
19350330,6_8,-0.088937
19350330,9_10,-0.132384
19350330,1_5,-0.035211
19350330,6_10,-0.094197
19350330,Mrkt,-0.037059
19350430,1,0.089795
19350430,2,0.104886
19350430,3,0.066676
19350430,4,0.083894
19350430,5,0.097452
19350430,6,0.125182
19350430,7,0.095067
19350430,8,0.134153
19350430,9,0.133106
19350430,10,0.072283
19350430,1_2,0.092294
19350430,3_5,0.076981
19350430,6_8,0.117477
19350430,9_10,0.116408
19350430,1_5,0.090272
19350430,6_10,0.117353
19350430,Mrkt,0.091056
19350531,1,0.035315
19350531,2,0.051145
19350531,3,0.019421
19350531,4,0.011214
19350531,5,0.019908
19350531,6,0.015776
19350531,7,0.031449
19350531,8,0.012369
19350531,9,-0.008011
19350531,10,0.036583
19350531,1_2,0.037962
19350531,3_5,0.016995
19350531,6_8,0.019876
19350531,9_10,0.004920
19350531,1_5,0.035218
19350531,6_10,0.018096
19350531,Mrkt,0.034705
19350629,1,0.057925
19350629,2,0.062335
19350629,3,0.071812
19350629,4,0.071521
19350629,5,0.059888
19350629,6,0.049278
19350629,7,0.052984
19350629,8,-0.003551
19350629,9,0.000805
19350629,10,-0.015377
19350629,1_2,0.058672
19350629,3_5,0.069721
19350629,6_8,0.040838
19350629,9_10,-0.004033
19350629,1_5,0.060105
19350629,6_10,0.035564
19350629,Mrkt,0.059380
19350731,1,0.071957
19350731,2,0.070610
19350731,3,0.093492
19350731,4,0.069707
19350731,5,0.114365
19350731,6,0.114180
19350731,7,0.155949
19350731,8,0.141858
19350731,9,0.142351
19350731,10,0.180142
19350731,1_2,0.071729
19350731,3_5,0.089872
19350731,6_8,0.132017
19350731,9_10,0.152143
19350731,1_5,0.074078
19350731,6_10,0.134165
19350731,Mrkt,0.075820
19350831,1,0.020180
19350831,2,0.037391
19350831,3,0.008106
19350831,4,0.032865
19350831,5,0.058142
19350831,6,0.084370
19350831,7,0.076578
19350831,8,0.113317
19350831,9,0.161319
19350831,10,0.150979
19350831,1_2,0.023003
19350831,3_5,0.023990
19350831,6_8,0.087096
19350831,9_10,0.158618
19350831,1_5,0.023135
19350831,6_10,0.094754
19350831,Mrkt,0.025327
19350930,1,0.026010
19350930,2,0.024960
19350930,3,0.030847
19350930,4,0.024453
19350930,5,0.015743
19350930,6,0.054401
19350930,7,0.033968
19350930,8,0.020317
19350930,9,0.010949
19350930,10,-0.001648
19350930,1_2,0.025835
19350930,3_5,0.026229
19350930,6_8,0.041850
19350930,9_10,0.007520
19350930,1_5,0.025888
19350930,6_10,0.037741
19350930,Mrkt,0.026279
19351031,1,0.064839
19351031,2,0.089951
19351031,3,0.067575
19351031,4,0.079969
19351031,5,0.081423
19351031,6,0.080828
19351031,7,0.101466
19351031,8,0.107789
19351031,9,0.083421
19351031,10,0.099241
19351031,1_2,0.069042
19351031,3_5,0.073849
19351031,6_8,0.092283
19351031,9_10,0.087469
19351031,1_5,0.069671
19351031,6_10,0.091726
19351031,Mrkt,0.070405
19351130,1,0.041057
19351130,2,0.057994
19351130,3,0.048305
19351130,4,0.059756
19351130,5,0.101680
19351130,6,0.087985
19351130,7,0.100622
19351130,8,0.181134
19351130,9,0.213746
19351130,10,0.437270
19351130,1_2,0.043941
19351130,3_5,0.061803
19351130,6_8,0.109684
19351130,9_10,0.271606
19351130,1_5,0.046287
19351130,6_10,0.128366
19351130,Mrkt,0.049071
19351231,1,0.036042
19351231,2,0.059648
19351231,3,0.066567
19351231,4,0.067061
19351231,5,0.089706
19351231,6,0.068147
19351231,7,0.088895
19351231,8,0.049566
19351231,9,0.038301
19351231,10,0.007307
19351231,1_2,0.040121
19351231,3_5,0.071268
19351231,6_8,0.070911
19351231,9_10,0.029381
19351231,1_5,0.044310
19351231,6_10,0.065459
19351231,Mrkt,0.045089
19360131,1,0.060411
19360131,2,0.088869
19360131,3,0.067532
19360131,4,0.071507
19360131,5,0.110786
19360131,6,0.081599
19360131,7,0.120715
19360131,8,0.162944
19360131,9,0.261992
19360131,10,0.404475
19360131,1_2,0.065369
19360131,3_5,0.077155
19360131,6_8,0.109426
19360131,9_10,0.299905
19360131,1_5,0.066976
19360131,6_10,0.132719
19360131,Mrkt,0.069510
19360229,1,0.017733
19360229,2,0.050779
19360229,3,0.017904
19360229,4,0.036867
19360229,5,0.030618
19360229,6,0.035949
19360229,7,0.066116
19360229,8,0.078795
19360229,9,0.059060
19360229,10,0.031562
19360229,1_2,0.023611
19360229,3_5,0.026188
19360229,6_8,0.054012
19360229,9_10,0.051131
19360229,1_5,0.023967
19360229,6_10,0.053607
19360229,Mrkt,0.025174
19360331,1,0.014149
19360331,2,-0.009937
19360331,3,-0.005774
19360331,4,0.017748
19360331,5,0.027056
19360331,6,0.029515
19360331,7,0.002050
19360331,8,0.014224
19360331,9,0.007405
