caldt,vwretd,ewretd,sprtrn,CAP1RET,CAP2RET,CAP3RET,CAP4RET,CAP5RET,CAP6RET,CAP7RET,CAP8RET,CAP9RET,CAP10RET
19950707,0.006480,0.009358,0.004296,0.006058,0.006353,0.008439,0.007953,0.010898,0.010393,0.009846,0.010350,0.012446,0.005341
19950710,0.002153,0.004330,0.001474,0.002129,-0.000088,0.005485,0.006131,0.005589,0.005759,0.004663,0.005689,0.003586,0.001582
19950711,-0.002973,0.001964,-0.004325,0.002599,0.003708,-0.000517,0.002092,0.003974,-0.000310,0.000945,0.000091,-0.001793,-0.003591
19950712,0.011074,0.009441,0.011013,0.012195,0.008669,0.008632,0.009670,0.008435,0.008557,0.009230,0.010617,0.011569,0.011199
19950713,0.000714,0.003033,0.000196,0.002578,0.005698,0.003990,0.003343,0.004663,0.006197,0.001244,0.001627,0.002893,0.000194
19950714,-0.001359,0.003150,-0.001979,0.002211,0.006839,0.000216,0.003631,0.003438,0.002456,0.002278,0.000574,-0.000520,-0.001867
19950717,0.004255,0.003729,0.005055,0.006447,0.005734,0.004763,0.001038,0.001972,0.006954,0.002291,0.003494,0.002055,0.004609
19950718,-0.007747,-0.004561,-0.007570,-0.002965,-0.004922,-0.005677,-0.004857,-0.006496,-0.005846,-0.007841,-0.007231,-0.007331,-0.007917
19950719,-0.016200,-0.016478,-0.013394,-0.021210,-0.013605,-0.017954,-0.023770,-0.025450,-0.023092,-0.023009,-0.022428,-0.020936,-0.014803
19950720,0.006041,0.008059,0.004646,0.008502,0.010218,0.007955,0.008622,0.011444,0.009131,0.008080,0.007183,0.007995,0.005524
19950721,0.000911,0.004577,0.000145,0.001302,0.006054,0.004880,0.006245,0.004067,0.004647,0.005883,0.003950,0.003428,0.000126
19950724,0.007060,0.006920,0.005437,0.003568,0.006419,0.004019,0.008540,0.008260,0.010103,0.008958,0.009327,0.008664,0.006631
19950725,0.007442,0.005819,0.008030,0.005131,0.008006,0.004703,0.008137,0.004548,0.006251,0.004939,0.006061,0.007187,0.007686
19950726,0.002274,0.004126,0.000909,0.006183,0.004192,0.002862,0.001094,0.006668,0.004817,0.004450,0.003852,0.004910,0.001707
19950727,0.006876,0.005792,0.006428,0.004259,0.005733,0.007169,0.006361,0.008484,0.005645,0.007738,0.007063,0.009786,0.006506
19950728,-0.002589,0.003507,-0.004052,0.010988,0.001730,0.006925,0.002750,0.003505,0.001264,0.000780,0.000426,0.001344,-0.003584
19950731,-0.000732,0.002498,-0.001545,0.002406,0.003907,0.005452,0.002064,0.000715,0.001613,0.001198,0.002015,0.001055,-0.001281
19950801,-0.004613,-0.002444,-0.004306,-0.001560,-0.001934,-0.003012,0.000481,-0.002556,-0.005372,-0.004700,-0.005116,-0.004850,-0.004626
19950802,-0.001589,0.001081,-0.001501,0.003057,0.001168,-0.000954,-0.000626,-0.000845,-0.001561,-0.001657,-0.002400,-0.002964,-0.001412
19950803,-0.000918,-0.000030,-0.000089,0.000128,-0.003066,0.002766,-0.002703,-0.003650,-0.002695,-0.004167,-0.001508,-0.001314,-0.000670
19950804,0.001673,0.003910,0.000340,0.002058,0.007736,0.007328,0.005986,0.006025,0.004059,0.004290,0.001805,0.001956,0.001372
19950807,0.002556,0.003405,0.001950,-0.001757,-0.001833,0.001063,0.004035,0.003246,0.004653,0.001572,0.003485,0.002739,0.002479
19950808,0.000761,0.001574,0.000643,-0.000445,0.001083,0.002941,0.002404,0.001848,0.000244,0.000799,-0.001133,0.000295,0.000888
19950809,0.000135,0.002565,-0.001213,-0.001731,0.002975,0.001033,0.004483,0.003392,0.001589,0.005722,0.003581,0.000474,-0.000371
19950810,-0.002697,0.001569,-0.004038,0.000613,0.003657,0.000987,0.001358,0.000461,-0.000049,-0.000375,-0.002287,-0.001574,-0.003090
19950811,-0.003189,0.000273,-0.004198,-0.001546,0.003828,0.002692,-0.000155,0.000102,-0.001917,0.000641,-0.000695,-0.001052,-0.003841
19950814,0.007163,0.003481,0.008341,0.011417,-0.002783,0.003585,0.001957,0.002682,0.003955,0.004258,0.002299,0.005248,0.007947
19950815,-0.000966,0.001012,-0.002090,-0.001759,0.003081,-0.004720,0.000974,0.002953,0.002011,-0.000886,0.002397,0.000058,-0.001385
19950816,0.004625,0.005419,0.002506,0.010382,0.005367,0.006788,0.007297,0.004132,0.007555,0.007059,0.005990,0.007252,0.004064
19950817,0.000397,0.004514,-0.001661,0.005914,0.002115,0.006107,0.006043,0.006688,0.002589,0.002740,0.003931,0.004700,-0.000600
19950818,0.001003,0.004727,0.000304,0.011414,0.010265,0.002856,0.007820,0.007852,0.005456,0.002731,0.001977,0.002361,0.000451
19950821,-0.002034,0.002055,-0.001967,0.004781,0.001723,-0.000958,-0.002689,-0.002314,0.003792,0.003764,0.003766,-0.003494,-0.002473
19950822,0.001719,0.000150,0.002526,-0.002261,0.001300,0.001341,0.000777,0.001810,-0.000606,-0.004093,-0.003565,-0.000445,0.002511
19950823,-0.002314,0.002340,-0.004254,0.006835,0.007048,0.003069,0.001485,-0.000324,0.001161,0.001797,0.000280,0.000892,-0.003165
19950824,-0.000380,0.000285,0.000574,-0.001580,0.004737,-0.000433,-0.000572,0.000755,-0.000289,-0.002149,-0.003288,-0.001762,-0.000027
19950825,0.004073,0.004275,0.004736,0.009301,0.000749,0.005352,0.003782,0.003440,0.002905,0.000851,0.002331,0.001893,0.004565
19950828,-0.002742,-0.001190,-0.001875,0.000555,-0.000763,-0.003935,-0.002676,-0.003707,-0.003572,-0.004575,-0.002288,-0.003897,-0.002543
19950829,0.000263,-0.003610,0.001699,-0.008259,-0.009350,-0.005829,-0.006337,-0.005491,-0.007485,-0.007786,-0.005694,-0.004237,0.001732
19950830,0.003292,0.005538,0.001643,0.004433,0.002395,0.005923,0.007985,0.008252,0.005164,0.006377,0.004820,0.004237,0.002850
19950831,0.003240,0.004926,0.001711,0.001439,0.006960,0.007649,0.005258,0.005507,0.004870,0.006235,0.006868,0.006258,0.002478
19950901,0.002950,0.004795,0.003488,0.011867,0.001425,0.001544,0.002219,0.002703,0.003603,0.003414,0.002989,0.002774,0.002952
19950905,0.009635,0.003705,0.009453,-0.000926,0.003408,0.001033,0.003661,0.003872,0.003501,0.005227,0.006792,0.009971,0.010202
19950906,0.003777,0.004494,0.001757,0.002433,0.001824,0.006159,0.006694,0.006506,0.006868,0.006777,0.006911,0.005760,0.003151
19950907,0.000930,0.004638,0.000210,0.008129,0.006504,0.006230,0.007304,0.005620,0.004863,0.004901,0.004233,0.003128,0.000119
19950908,0.005084,0.007393,0.004191,0.006539,0.014677,0.009252,0.005908,0.007971,0.006380,0.007526,0.007054,0.006261,0.004637
19950911,0.002690,0.001961,0.002148,0.002427,0.004248,0.002481,0.004360,0.001182,0.008727,0.002756,0.001975,0.002436,0.002641
19950912,0.002906,0.004180,0.004530,0.014911,0.000364,0.006200,-0.000748,0.004462,0.001980,0.002807,0.002082,0.001557,0.003125
19950913,0.003782,0.003658,0.003920,0.009641,0.001769,0.002772,0.003779,0.005515,0.002001,0.001498,0.001505,0.001484,0.004274
19950914,0.005629,0.004294,0.008363,0.006851,0.004499,0.002678,0.002144,0.003282,0.005006,0.001583,0.001963,-0.001708,0.006940
19950915,-0.001785,-0.001770,-0.000446,-0.000231,-0.000721,0.001700,-0.002453,-0.006779,-0.008001,-0.008333,-0.004978,-0.005281,-0.000816
19950918,-0.001251,-0.002554,-0.000994,0.003536,-0.006734,-0.005101,-0.003676,-0.002388,-0.001560,-0.003051,-0.004319,-0.000881,-0.001008
19950919,0.003060,0.002038,0.002454,-0.001987,0.003019,0.000633,0.000872,0.002823,0.004183,0.002564,0.002081,0.002777,0.003179
19950920,0.004517,0.003971,0.004399,0.005621,0.007789,0.002707,0.004220,0.004400,0.006197,0.004389,0.003505,0.002445,0.004794
19950921,-0.005694,-0.002411,-0.006425,-0.006785,0.000614,-0.002146,-0.000832,-0.000497,-0.001643,-0.004305,-0.002159,-0.004210,-0.006323
19950922,-0.003089,-0.001202,-0.002178,0.002857,0.001396,-0.001913,-0.003898,-0.005602,-0.005363,-0.004441,-0.005373,-0.004630,-0.002682
19950925,-0.001723,-0.002898,0.000138,-0.006311,-0.001242,-0.001934,-0.005012,-0.003837,-0.005466,-0.005059,-0.003881,-0.006850,-0.000754
19950926,-0.000920,-0.002182,-0.000688,-0.000732,-0.005438,-0.004599,-0.003606,-0.004222,-0.005141,-0.003754,-0.003275,-0.003733,-0.000192
19950927,-0.003042,-0.009185,-0.000636,-0.017398,-0.012868,-0.014443,-0.012704,-0.013940,-0.012738,-0.012843,-0.009377,-0.007995,-0.001304
19950928,0.009013,0.008326,0.008313,0.007097,0.009668,0.004083,0.007684,0.007890,0.010425,0.010330,0.007753,0.009557,0.008998
19950929,-0.000533,0.006444,-0.002492,0.004405,0.006971,0.008720,0.006158,0.008022,0.005629,0.006589,0.007326,0.002964,-0.001930
19951002,-0.005999,-0.007380,-0.004603,-0.001640,-0.010042,-0.010635,-0.011334,-0.010348,-0.010417,-0.008984,-0.009852,-0.009210,-0.005096
19951003,-0.001508,-0.006408,0.001066,-0.012841,-0.009660,-0.011064,-0.009681,-0.008635,-0.008158,-0.011064,-0.008417,-0.008332,0.000345
19951004,-0.004286,-0.006626,-0.001494,-0.003099,-0.008535,-0.007649,-0.010429,-0.012703,-0.012220,-0.010904,-0.011466,-0.010692,-0.002605
19951005,0.003057,0.001273,0.001995,-0.002086,0.000101,-0.002643,-0.000939,0.000559,0.001431,0.001613,0.001800,0.003493,0.003254
19951006,0.000402,0.002362,-0.000240,0.007465,0.008621,0.003945,0.000403,0.004346,0.001153,0.001704,0.001960,0.000848,0.000115
19951009,-0.010338,-0.012665,-0.007073,-0.013189,-0.016917,-0.013470,-0.016545,-0.019012,-0.018519,-0.018184,-0.016151,-0.015600,-0.008816
19951010,-0.002383,-0.006924,-0.001470,-0.011516,-0.006361,-0.009448,-0.009434,-0.009375,-0.009561,-0.007765,-0.007093,-0.002550,-0.001617
19951011,0.006184,0.007425,0.003359,0.006146,0.011728,0.007387,0.008746,0.008713,0.012788,0.010415,0.010255,0.010386,0.005155
19951012,0.007779,0.006831,0.006282,0.006524,0.005868,0.005724,0.008836,0.010810,0.011009,0.010131,0.009777,0.008833,0.007390
19951013,0.003675,0.006273,0.002401,0.003046,0.009489,0.007986,0.006121,0.004108,0.007485,0.008079,0.005347,0.004264,0.003251
19951016,-0.001723,-0.000939,-0.002515,-0.006077,-0.006117,-0.000186,-0.000527,0.000968,-0.000215,-0.002068,0.000521,0.000191,-0.002116
19951017,0.005781,0.001365,0.006432,-0.010787,0.003225,-0.000963,0.001218,-0.000409,0.002362,0.002686,0.003130,0.005275,0.006314
19951018,0.002234,0.002176,0.001125,-0.003799,-0.001021,0.003558,0.003660,0.004147,0.003641,0.002353,0.003837,0.004722,0.001802
19951019,0.003052,0.000323,0.005464,-0.001547,0.002645,0.001302,0.001251,-0.000239,-0.000962,0.001510,-0.002282,-0.001019,0.004004
19951020,-0.005519,0.000506,-0.005401,0.002014,0.006978,0.001298,0.000136,0.003203,-0.002070,-0.000995,-0.001747,-0.004789,-0.006235
19951023,-0.004174,-0.006032,-0.004085,-0.009190,-0.008770,-0.001014,-0.006472,-0.005219,-0.006261,-0.008911,-0.006541,-0.003667,-0.003893
19951024,0.001494,0.000321,0.002564,-0.000196,0.000585,0.000216,-0.000608,0.000896,-0.000696,0.000101,-0.000272,0.001200,0.001739
19951025,-0.008046,-0.005665,-0.006973,-0.002572,-0.005742,-0.006078,-0.009701,-0.009666,-0.011991,-0.010248,-0.009215,-0.009264,-0.007689
19951026,-0.009282,-0.009063,-0.009872,-0.014566,-0.015493,-0.014015,-0.008500,-0.010495,-0.007240,-0.008265,-0.011586,-0.011680,-0.008895
19951027,0.004087,0.000552,0.005167,0.000441,0.000718,-0.000541,-0.000913,-0.003162,-0.001074,-0.003637,0.002646,0.000586,0.005074
19951030,0.006414,0.002429,0.006124,-0.002040,0.001062,0.000906,0.002485,0.005038,0.004219,0.005115,0.006079,0.007449,0.006492
19951031,-0.001672,0.002263,-0.003000,0.009909,0.002481,0.002657,0.000521,0.004534,0.002284,0.000551,0.001710,0.001714,-0.002523
19951101,0.004875,0.001438,0.004678,0.002321,-0.004088,-0.003267,0.001095,0.000262,0.001005,0.003678,0.004277,0.005187,0.005136
19951102,0.010436,0.007523,0.009414,0.000854,0.005936,0.007463,0.001914,0.010245,0.005786,0.009504,0.010034,0.012436,0.010447
19951103,0.003264,0.005387,0.001441,0.005234,0.005604,0.004351,0.005399,0.007897,0.004546,0.009280,0.004684,0.005007,0.002690
19951106,-0.002361,-0.000258,-0.003573,-0.003106,-0.002987,-0.000147,0.001117,0.005894,0.000009,0.001976,-0.001562,0.001196,-0.003137
19951107,-0.004717,-0.002934,-0.003637,-0.008023,-0.004265,-0.006210,-0.005560,-0.005228,-0.006218,-0.006919,-0.003515,-0.007973,-0.004274
19951108,0.007000,0.002591,0.009193,0.000552,0.007314,0.002576,0.002914,0.005571,0.003863,0.002093,0.003944,0.001677,0.008073
19951109,0.004575,0.003777,0.002620,0.006021,0.001807,0.001389,0.002427,0.004065,0.005182,0.005730,0.006002,0.005990,0.004335
19951110,-0.000903,0.001440,-0.000910,-0.001006,0.000534,-0.000959,0.005907,0.000170,0.001677,0.002122,0.001219,0.000323,-0.001367
19951113,-0.001167,-0.002608,-0.000709,-0.004178,-0.005754,-0.002991,-0.001363,-0.003711,-0.003732,-0.002821,-0.002325,-0.001776,-0.000877
19951114,-0.006277,-0.004516,-0.005082,-0.007018,-0.002591,-0.008902,-0.003745,-0.008922,-0.005989,-0.010402,-0.008576,-0.008245,-0.005792
19951115,0.005200,0.000311,0.007925,-0.003683,0.002634,-0.002531,0.002075,0.000476,-0.001774,-0.000218,-0.000357,-0.001393,0.006693
19951116,0.005900,0.003591,0.005691,0.000354,0.001989,0.004642,0.001276,0.005479,0.003039,0.003615,0.004786,0.005490,0.006192
19951117,0.004088,0.003485,0.004570,0.006540,0.000093,0.000878,0.001928,0.002945,-0.000630,0.002435,0.003421,0.003611,0.004371
19951120,-0.005223,-0.002705,-0.005366,-0.012084,-0.002939,-0.002724,-0.001769,0.001195,-0.005642,-0.003860,-0.004246,-0.006151,-0.005316
19951121,0.002169,-0.003825,0.005680,-0.008331,-0.005823,-0.007993,-0.008032,-0.010071,-0.006070,-0.006191,-0.003953,-0.004681,0.003999
19951122,-0.001977,0.002134,-0.003065,0.000614,-0.000550,0.001351,0.001191,-0.002232,0.000223,-0.000389,0.000244,0.000917,-0.002555
19951124,0.003538,0.004109,0.002624,0.003568,0.007021,0.002291,0.002478,0.006079,0.002809,0.000991,0.004830,0.004775,0.003391
19951127,0.001778,-0.002048,0.002250,-0.011183,-0.001944,-0.002347,-0.000527,0.000917,-0.001259,0.001583,0.005715,0.000704,0.001841
19951128,0.007714,0.003538,0.008531,-0.000884,0.000593,0.000325,0.005089,0.006168,0.005671,0.006629,0.005820,0.005785,0.008210
19951129,0.004225,0.004116,0.001962,-0.000943,0.003212,0.001835,0.005328,0.004563,0.006907,0.009248,0.007572,0.007836,0.003445
19951130,-0.000103,0.006531,-0.003736,0.006994,0.003223,0.009448,0.008685,0.007892,0.008173,0.010819,0.006278,0.003883,-0.001601
19951201,0.001554,0.004807,0.002660,0.014885,0.005031,0.003417,0.006371,0.007987,0.000686,0.003744,0.004464,0.000850,0.001284
19951204,0.010380,0.004301,0.011038,-0.002334,0.006428,0.000812,0.002975,0.008246,0.007619,0.005565,0.009463,0.010143,0.010809
19951205,0.004662,0.000797,0.006518,0.000460,0.000122,-0.001425,-0.002639,0.001415,0.000172,0.002255,0.000392,0.000641,0.005654
19951206,0.002132,-0.001102,0.004047,-0.004252,-0.005850,-0.004122,0.000176,-0.002047,-0.000074,-0.001747,-0.004473,-0.001741,0.003208
19951207,-0.006554,-0.002253,-0.006466,-0.001187,-0.001899,0.000982,-0.001435,-0.004962,-0.000394,-0.003795,-0.008367,-0.006954,-0.006726
19951208,0.002035,0.003262,0.002126,0.002962,0.004710,0.003476,0.001892,0.001049,0.003490,0.003614,0.003145,0.001190,0.002000
19951211,0.002498,-0.000842,0.003304,0.002319,-0.002158,-0.000664,-0.002648,-0.002191,-0.000314,0.001255,0.002588,0.002650,0.002694
19951212,-0.002472,-0.002891,-0.001194,-0.007488,-0.003540,-0.004764,-0.001236,-0.002852,-0.001592,-0.002451,-0.001512,-0.003978,-0.002349
19951213,0.004343,0.003537,0.004703,0.000923,0.001937,0.004181,0.003125,0.003245,0.002186,0.002970,0.004110,0.002490,0.004686
19951214,-0.007732,-0.001808,-0.007673,-0.000839,-0.005585,-0.002066,-0.004071,-0.002695,-0.001949,-0.003479,-0.001620,-0.006693,-0.008534
19951215,-0.002674,-0.002510,-0.000940,-0.006498,-0.003569,-0.002543,-0.004523,-0.007295,-0.006825,-0.004192,-0.007926,-0.005204,-0.001905
19951218,-0.017154,-0.018264,-0.015462,-0.026393,-0.023749,-0.021829,-0.020612,-0.026664,-0.024957,-0.022072,-0.024057,-0.019721,-0.016008
19951219,0.009824,0.005562,0.008438,0.005347,0.008850,0.003591,0.009212,0.007654,0.009085,0.007255,0.009263,0.010082,0.009982
19951220,-0.004647,0.006303,-0.009789,0.010116,0.004259,0.006716,0.002895,0.006781,0.009285,0.011060,0.008800,0.006460,-0.007640
19951221,0.007078,0.006126,0.007509,0.009451,0.004502,0.008203,0.005906,0.009520,0.005861,0.006933,0.006614,0.007351,0.007076
19951222,0.003412,0.006339,0.002392,0.001928,0.004915,0.008463,0.009956,0.003425,0.006696,0.008690,0.003105,0.004670,0.002979
19951226,0.003180,0.000366,0.003840,0.000907,-0.000656,0.004690,0.006092,0.002751,0.004273,0.001436,0.001916,0.002074,0.003396
19951227,0.001562,0.002153,0.000374,-0.001490,0.000543,0.000084,0.000014,0.002436,0.003136,0.007209,0.003965,0.002962,0.001085
19951228,-0.000305,-0.001209,-0.000667,-0.004511,-0.003335,-0.001965,-0.001872,-0.003566,0.001528,-0.001497,0.000765,-0.001201,-0.000179
19951229,0.004453,0.011308,0.002947,0.014949,0.010197,0.013405,0.011847,0.009426,0.011229,0.009060,0.008568,0.007769,0.003389
19960102,0.006606,0.010979,0.007793,0.034636,0.010845,0.007417,0.008989,0.006632,0.007005,0.004652,0.004736,0.001997,0.007194
19960103,-0.000155,0.005154,0.000950,0.010621,0.011451,0.006137,0.006915,0.006759,0.004208,-0.000364,-0.003152,-0.001882,-0.000073
19960104,-0.007674,-0.005707,-0.005826,0.000737,-0.001781,-0.005796,-0.001477,-0.005174,-0.006203,-0.011093,-0.011489,-0.012390,-0.007008
19960105,-0.001023,0.005605,-0.001587,0.008875,0.003434,0.008942,0.004654,0.004875,0.005494,0.008365,0.004443,0.001351,-0.002060
19960108,0.002686,0.003672,0.002821,0.007856,0.006212,0.004715,0.003590,0.001021,0.001138,-0.000511,0.001507,0.002420,0.002872
19960109,-0.015878,-0.009698,-0.014568,-0.003603,-0.007141,-0.006180,-0.008671,-0.007305,-0.012980,-0.012443,-0.012866,-0.015262,-0.016444
19960110,-0.015552,-0.009776,-0.018000,-0.009171,-0.004363,-0.006886,-0.008246,-0.009857,-0.012086,-0.012642,-0.012067,-0.015077,-0.016089
19960111,0.008433,0.007646,0.007034,0.003640,0.005094,0.004138,0.005759,0.006775,0.005751,0.007860,0.008013,0.008499,0.008575
19960112,-0.000991,0.001175,-0.001460,0.006984,0.000972,0.003349,-0.002203,-0.002646,-0.001545,-0.000428,-0.000591,-0.002352,-0.000873
19960115,-0.005273,-0.004784,-0.003307,0.001207,-0.001417,-0.005187,-0.006248,-0.002593,-0.007080,-0.006073,-0.007979,-0.008317,-0.004798
19960116,0.009982,0.000365,0.014371,-0.003734,0.000378,-0.004222,-0.002950,-0.002049,-0.000422,-0.001099,-0.001532,-0.000335,0.012440
19960117,-0.000530,0.000592,-0.003402,-0.002867,-0.003378,0.000733,-0.002678,-0.000828,0.001058,0.001628,0.002870,0.002908,-0.001120
19960118,0.003797,0.004854,0.003084,0.005261,0.006763,0.003787,0.003959,0.002379,0.002060,0.004777,0.004027,0.004404,0.003728
19960119,0.005719,0.003974,0.005902,-0.001842,0.002262,-0.001027,0.001111,0.002987,0.003037,0.005337,0.004238,0.004761,0.006051
19960122,0.004291,0.005980,0.002566,0.007626,0.001176,0.001469,0.003818,0.006582,0.004188,0.004581,0.005424,0.007736,0.003856
19960123,-0.000004,0.001981,-0.000994,-0.000874,0.000764,-0.000772,0.000851,0.001091,-0.000281,0.000509,0.003874,0.001782,-0.000405
19960124,0.010247,0.005771,0.011701,0.000198,0.003769,0.002695,0.003077,0.004320,0.007206,0.006121,0.006356,0.007068,0.011104
19960125,-0.003688,0.001772,-0.004726,0.005039,0.001049,0.002203,-0.000458,0.002638,0.002508,0.001652,0.001581,-0.000787,-0.004626
19960126,0.006238,0.003949,0.007439,0.001261,0.005655,0.005919,0.003666,0.002102,0.000674,0.000872,0.003063,0.002331,0.007116
19960129,0.004041,0.003282,0.004183,-0.000280,-0.000643,0.002738,0.004263,0.002693,0.000949,0.004457,0.003642,0.002783,0.004262
19960130,0.009156,0.004820,0.009500,0.003458,0.003060,0.003249,0.003388,0.004959,0.004004,0.004913,0.007489,0.005636,0.009946
19960131,0.007995,0.006586,0.009315,0.010397,0.006688,0.004964,0.004429,0.003050,0.005047,0.005888,0.004910,0.005823,0.008562
19960201,0.004625,0.005479,0.003836,0.009475,0.003458,0.006314,0.003175,0.002424,0.002526,0.002818,0.005419,0.006193,0.004531
19960202,-0.002224,0.003318,-0.004088,0.002602,0.003483,0.004636,0.003746,0.003071,0.003923,0.003114,0.001754,0.001729,-0.003217
19960205,0.007055,0.002938,0.008776,0.005438,-0.000069,0.000723,0.002633,0.000650,0.002574,0.001808,0.001698,0.003626,0.008039
19960206,0.006829,0.003767,0.007639,0.002510,0.000899,0.002726,0.000308,0.002885,0.001292,0.004926,0.004088,0.004755,0.007436
19960207,0.003530,-0.000098,0.005570,-0.003565,0.000045,-0.000796,0.000732,0.000724,-0.000469,-0.003579,-0.003228,-0.000764,0.004639
19960208,0.007736,0.004509,0.009447,0.008846,0.000133,0.006345,0.001403,0.002124,0.003667,0.002141,0.004588,0.004062,0.008608
19960209,0.000908,0.002864,0.000457,0.001819,0.006358,0.000516,0.002367,0.004017,0.003956,0.002363,0.000221,0.002041,0.000681
19960212,0.005465,0.000706,0.007740,0.000863,-0.002771,0.003533,-0.001534,-0.002728,-0.000761,0.002442,0.000654,0.001809,0.006420
19960213,-0.001932,-0.002164,-0.001421,0.001322,-0.003053,-0.002034,-0.003449,-0.001032,-0.003539,-0.005631,-0.003405,-0.003789,-0.001543
19960214,-0.004077,0.002650,-0.007464,0.001184,0.004645,0.002849,0.001712,0.000181,0.001330,0.004066,0.004178,0.001856,-0.005520
19960215,-0.002696,0.002116,-0.006498,0.004429,0.002408,0.000911,0.004155,0.004001,0.001228,0.000901,-0.000480,0.001352,-0.003539
19960216,-0.003411,0.002942,-0.005128,0.005649,0.001372,0.004468,0.003020,0.002335,0.001084,0.001434,0.003298,0.001054,-0.004563
19960220,-0.010383,-0.006934,-0.011312,-0.004273,-0.008243,-0.004869,-0.006462,-0.007454,-0.009568,-0.007962,-0.008804,-0.009290,-0.010746
19960221,0.010269,0.007819,0.011629,0.008455,0.006619,0.004892,0.004592,0.005932,0.008838,0.007167,0.007221,0.007280,0.010961
19960222,0.015227,0.009083,0.016602,0.001120,0.005286,0.004108,0.007904,0.008964,0.007546,0.009558,0.010218,0.012113,0.016270
19960223,0.000660,0.001986,0.000334,0.004534,0.003128,-0.000625,0.000392,0.000078,0.000770,0.000210,0.001974,-0.000275,0.000714
19960226,-0.009785,-0.001441,-0.013079,-0.002374,0.000242,0.001395,0.000407,-0.001289,-0.001357,-0.001801,-0.000263,-0.002840,-0.011554
19960227,-0.004139,-0.001030,-0.004950,0.003278,-0.003230,-0.002681,-0.001355,-0.002739,-0.000929,-0.000043,-0.002187,-0.001592,-0.004713
19960228,-0.001597,0.003459,-0.003847,0.004676,0.007257,0.004298,0.004117,0.005870,0.004568,0.002384,0.001713,0.002283,-0.002556
19960229,-0.005460,-0.000223,-0.006700,0.002006,0.004419,0.002605,-0.000028,-0.001657,-0.001417,-0.001765,0.000922,-0.003549,-0.006287
19960301,0.002594,0.002091,0.006152,0.004003,0.002790,0.001403,0.005031,0.000959,-0.001120,-0.000381,-0.001723,-0.001880,0.003427
19960304,0.008815,0.003036,0.009994,0.002507,-0.000406,-0.000324,0.000037,0.000796,0.001551,0.003591,0.003758,0.005096,0.009942
19960305,0.006695,0.002146,0.007652,0.000241,-0.002454,0.003778,-0.001032,0.000454,0.003521,0.001299,0.002437,0.002698,0.007684
19960306,-0.003446,0.000872,-0.005779,-0.000313,-0.000879,-0.000724,0.000560,0.003320,-0.000564,0.001141,0.000176,0.000875,-0.004373
19960307,0.001881,0.001186,0.002531,-0.000452,-0.000239,0.001508,0.000865,-0.000045,0.002936,0.000399,-0.000071,0.001227,0.002113
19960308,-0.028423,-0.020177,-0.030827,-0.012555,-0.017016,-0.017943,-0.022358,-0.022422,-0.023547,-0.024669,-0.026512,-0.023458,-0.029421
19960311,0.009471,0.007851,0.010292,0.002509,0.004701,0.005093,0.008253,0.008062,0.008516,0.009504,0.010111,0.008692,0.009598
19960312,-0.004628,-0.001679,-0.004578,-0.001430,0.001349,-0.001409,-0.003326,-0.000694,-0.003173,-0.002804,-0.001227,-0.003504,-0.005069
19960313,0.004562,0.005668,0.002292,0.002931,0.007217,0.006130,0.005599,0.003145,0.006037,0.006130,0.006702,0.007031,0.004123
19960314,0.004255,0.006209,0.003633,0.006223,0.003445,0.009138,0.009230,0.004782,0.005888,0.007295,0.004242,0.005295,0.003979
19960315,0.001547,0.003760,0.000874,0.007411,0.003759,0.002859,0.003303,0.003164,-0.000510,0.001703,-0.000127,0.001253,0.001636
19960318,0.014235,0.007085,0.017492,0.001379,0.001855,0.003059,0.003876,0.003959,0.007945,0.008313,0.008148,0.009162,0.015621
19960319,-0.001153,0.001706,-0.001471,0.003140,0.000677,0.003066,-0.001285,0.002082,-0.000153,0.001082,0.000589,0.001323,-0.001633
19960320,-0.002590,0.000538,-0.002624,0.002950,-0.000362,0.000972,-0.000434,-0.000607,-0.000972,0.002728,-0.001394,-0.002828,-0.002857
19960321,-0.000676,0.003225,-0.001215,0.005844,0.002584,0.002404,0.001610,0.002955,0.004468,0.004083,0.002349,-0.000082,-0.001186
19960322,0.002254,0.003684,0.002203,0.004379,0.001208,0.002893,0.003398,0.004262,0.002987,0.001760,0.001380,0.002890,0.002196
19960325,-0.002545,-0.002340,-0.000891,0.000680,-0.003788,-0.004148,-0.001292,-0.002390,-0.003635,-0.004241,-0.006133,-0.003872,-0.002168
19960326,0.003078,-0.000335,0.004507,-0.003322,-0.000786,-0.002835,-0.002629,-0.000822,-0.001348,-0.000670,-0.000875,0.001320,0.003760
19960327,-0.003120,0.001522,-0.006218,0.002316,0.000093,0.000858,-0.000463,0.000962,0.003250,0.001346,0.000793,0.001729,-0.004151
19960328,0.000335,0.000606,0.000046,0.002211,-0.003565,0.000233,-0.000545,0.000057,0.001152,0.001729,0.000150,0.000414,0.000305
19960329,-0.001664,0.008470,-0.005301,0.009389,0.007659,0.009234,0.010782,0.010400,0.009406,0.009418,0.006499,0.006353,-0.003724
19960401,0.010206,0.002314,0.012750,0.002126,-0.001757,-0.002661,0.000556,0.000733,0.001279,0.003160,0.004673,0.003949,0.011807
19960402,0.002372,0.002515,0.002340,-0.000732,0.002048,0.002791,0.001255,0.002040,0.004653,0.002959,0.003886,0.002065,0.002287
